year,country_txt,city,latitude,longitude,attacktype1_txt
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2014,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baiji,34.92485,43.491413,Armed Assault
2014,Iraq,Baghdad,33.303566,44.371773,Assassination
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Tuz Khormato district,34.88105,44.620697,Armed Assault
2014,Iraq,Dhuluiya,34.057114,44.218292,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Mukashafah,34.365089,43.74522,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Hostage Taking (Kidnapping)
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2014,Iraq,Mushahidah,33.649971,44.261543,Bombing/Explosion
2014,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2014,Iraq,Dhuluiya,34.057114,44.218292,Armed Assault
2014,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2014,Iraq,Abu Ghraib,33.31065,44.038208,Bombing/Explosion
2014,Iraq,Karma,33.403057,43.911865,Unknown
2014,Iraq,Al-Baghdadi,33.864799,42.536385,Hostage Taking (Kidnapping)
2014,Iraq,Kirkuk,35.45211,44.375465,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2014,Iraq,Kirkuk district,35.466667,44.316667,Bombing/Explosion
2014,Iraq,Hawijah district,35.316703,43.766448,Bombing/Explosion
2014,Iraq,Hawijah district,35.23615,43.4391,Bombing/Explosion
2014,Iraq,Baqubah,33.74324,44.623825,Armed Assault
2014,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2014,Iraq,Ramadi district,33.417033,43.299737,Bombing/Explosion
2014,Iraq,Karbala,32.604393,44.007145,Bombing/Explosion
2014,Iraq,Karbala,32.604393,44.007145,Bombing/Explosion
2014,Iraq,Muqdadiyah district,33.977565,44.936584,Bombing/Explosion
2014,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2014,Iraq,Wafa,33.393642,42.849487,Armed Assault
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Khansa,33.194415,44.587239,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Hawijah district,35.316703,43.766448,Bombing/Explosion
2014,Iraq,Zab,35.271023,43.458084,Bombing/Explosion
2014,Iraq,Riyadh,35.272076,43.915043,Bombing/Explosion
2014,Iraq,Al-Abbasi,35.276111,43.591944,Bombing/Explosion
2014,Iraq,Rashad district,35.135849,44.087712,Bombing/Explosion
2014,Iraq,Hawijah district,35.316667,43.766667,Bombing/Explosion
2014,Iraq,Sinsil,34.021821,44.933508,Bombing/Explosion
2014,Iraq,Hawijah district,35.316703,43.766448,Hostage Taking (Kidnapping)
2014,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2014,Iraq,Hadithah,34.160587,42.37254,Bombing/Explosion
2014,Iraq,Hadithah,34.160587,42.37254,Bombing/Explosion
2014,Iraq,Kabarah,36.3175,41.752222,Armed Assault
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Zaidan,33.247181,44.025452,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Falahat,33.340336,43.659054,Bombing/Explosion
2014,Iraq,Baiji,34.92485,43.491413,Unknown
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baiji,34.92485,43.491413,Unknown
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2014,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2014,Iraq,Fallujah,33.349159,43.784199,Hostage Taking (Kidnapping)
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2014,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2014,Iraq,Qasreej,36.380554,41.822912,Bombing/Explosion
2014,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2014,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Assassination
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Balad district,33.727749,44.130025,Bombing/Explosion
2014,Iraq,Balad district,33.727749,44.130025,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Balad district,34.016389,44.145278,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Hadithah district,34.139687,42.377838,Unknown
2014,Iraq,Albu Ayfan,34.013651,44.192644,Unknown
2014,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2014,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Hatimiyah,34.17223,44.444434,Bombing/Explosion
2014,Iraq,Rashad district,35.135849,44.087712,Bombing/Explosion
2014,Iraq,Al-Baghdadi,33.864799,42.536385,Armed Assault
2014,Iraq,Khalis,33.848618,44.522125,Assassination
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Sinjar,36.319386,41.861473,Bombing/Explosion
2014,Iraq,Sinjar,36.319386,41.861473,Bombing/Explosion
2014,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2014,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2014,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2014,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2014,Iraq,Saba al-Bor,33.460819,44.157433,Bombing/Explosion
2014,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2014,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Dhuluiya,34.057114,44.218292,Bombing/Explosion
2014,Iraq,Balad district,34.014665,44.147759,Bombing/Explosion
2014,Iraq,Balad district,34.004211,44.16902,Bombing/Explosion
2014,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2014,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2014,Iraq,Tikrit,34.621521,43.668377,Bombing/Explosion
2014,Iraq,Kirkuk,35.45211,44.375465,Assassination
2014,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2014,Iraq,Muqdadiyah,33.953167,44.921906,Unknown
2014,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2014,Iraq,Hit,33.633896,42.832081,Bombing/Explosion
2014,Iraq,Abu Ghraib district,33.292039,44.065623,Bombing/Explosion
2014,Iraq,Radwaniyah,33.192356,44.001503,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Latifiyah,32.982933,44.361595,Armed Assault
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Dawr,34.458889,43.791004,Unknown
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baqubah,33.74324,44.623825,Assassination
2014,Iraq,Balad,34.010471,44.148235,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Abu Sayda,33.926586,44.772064,Bombing/Explosion
2014,Iraq,Tuz Khormato district,34.88105,44.620697,Armed Assault
2014,Iraq,Samarra district,34.196002,43.883727,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2014,Iraq,Samarra,34.208416,43.890713,Assassination
2014,Iraq,Ishaqi,34.023571,44.031361,Bombing/Explosion
2014,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Hadithah,34.160587,42.37254,Armed Assault
2014,Iraq,Tikrit district,34.6,43.683333,Bombing/Explosion
2014,Iraq,Fallujah district,33.350073,43.783245,Unknown
2014,Iraq,Dhuluiya,34.057114,44.218292,Assassination
2014,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2014,Iraq,Mosul,36.354145,43.14357,Bombing/Explosion
2014,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2014,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2014,Iraq,Hadithah district,34.139439,42.378263,Bombing/Explosion
2014,Iraq,Hadithah district,34.139439,42.378263,Bombing/Explosion
2014,Iraq,Unknown,36.229574,42.236244,Hostage Taking (Kidnapping)
2014,Iraq,Fallujah district,33.41735,43.623861,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2014,Iraq,Tarmiyah,33.669689,44.381317,Hostage Taking (Kidnapping)
2014,Iraq,Tal Afar,36.376823,42.448875,Bombing/Explosion
2014,Iraq,Qayyarah,35.778622,43.265488,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Tayaran,36.325846,43.145785,Assassination
2015,Iraq,Al-Baghdadi,33.864799,42.536385,Armed Assault
2015,Iraq,Al-Zubair district,30.383333,47.7,Armed Assault
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Fallujah,33.349159,43.784199,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Unknown
2015,Iraq,Karma,33.403057,43.911865,Hostage Taking (Kidnapping)
2015,Iraq,Baghdad,33.303566,44.371773,Assassination
2015,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Khanasah,33.043201,44.641945,Bombing/Explosion
2015,Iraq,Baiji district,34.928947,43.493056,Assassination
2015,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2015,Iraq,Shajarah,35.212429,43.411167,Hostage Taking (Kidnapping)
2015,Iraq,Gharib,35.236431,43.466814,Hostage Taking (Kidnapping)
2015,Iraq,Ramadi,33.420948,43.295662,Unknown
2015,Iraq,Tuz Khormato district,34.880927,44.620853,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Diwaniyah,31.98958,44.923775,Assassination
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Taza Khurmatu,35.303047,44.329933,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Saba al-Bor,33.460819,44.157433,Bombing/Explosion
2015,Iraq,Tikrit district,34.6,43.683333,Hostage Taking (Kidnapping)
2015,Iraq,Kanazah,32.559761,41.919647,Unknown
2015,Iraq,Kilu Miat wa Sittin,33.201393,41.698021,Armed Assault
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2015,Iraq,Haruniyah,34.01918,44.996505,Bombing/Explosion
2015,Iraq,Alam,34.705948,43.697075,Hostage Taking (Kidnapping)
2015,Iraq,Rubaydah,35.188333,44.143611,Hostage Taking (Kidnapping)
2015,Iraq,Kabbah,35.037411,43.97273,Hostage Taking (Kidnapping)
2015,Iraq,Hawijah district,35.149576,43.924697,Hostage Taking (Kidnapping)
2015,Iraq,Khalis,33.848618,44.522125,Unknown
2015,Iraq,Muqdadiyah district,33.978277,44.936944,Hostage Taking (Barricade Incident)
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2015,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2015,Iraq,Jubah,33.907707,42.542435,Bombing/Explosion
2015,Iraq,Hadithah,34.160587,42.37254,Bombing/Explosion
2015,Iraq,Zummar,36.76321,42.602535,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Dhuluiya,34.057114,44.218292,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Tarmiyah,33.669689,44.381317,Armed Assault
2015,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Rashad,35.135849,44.087712,Assassination
2015,Iraq,Rashad,35.135849,44.087712,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Unknown,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Zaydan,33.241378,44.024673,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Zab,35.271023,43.458084,Unknown
2015,Iraq,Mosul,36.354145,43.14357,Armed Assault
2015,Iraq,Qayyarah,35.79813,43.294178,Assassination
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Samarra,34.208416,43.890713,Armed Assault
2015,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Tuz Khormato district,34.880926,44.620868,Armed Assault
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mariam Bek,35.326885,44.244495,Unknown
2015,Iraq,Rashad,35.135849,44.087712,Unknown
2015,Iraq,Taza Khurmatu,35.303047,44.329933,Unknown
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Madain,33.100529,44.584492,Bombing/Explosion
2015,Iraq,Kuwayr,36.043266,43.49884,Unknown
2015,Iraq,Sinjar,36.319386,41.861473,Bombing/Explosion
2015,Iraq,Sinjar,36.319386,41.861473,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Tikrit,34.621521,43.668377,Assassination
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2015,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2015,Iraq,Samarra district,34.192537,43.886423,Unknown
2015,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2015,Iraq,Sultan Abdullah,35.880592,43.388802,Armed Assault
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2015,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2015,Iraq,Muqdadiyah,33.953167,44.921906,Bombing/Explosion
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Unknown,32.558612,41.923092,Unknown
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Abu al-Duhan,34.067987,44.946428,Hostage Taking (Kidnapping)
2015,Iraq,Samarra,34.208416,43.890713,Bombing/Explosion
2015,Iraq,Kirkuk,35.45211,44.375465,Armed Assault
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2015,Iraq,Tarmiyah,33.669689,44.381317,Bombing/Explosion
2015,Iraq,Baqubah,33.74324,44.623825,Bombing/Explosion
2015,Iraq,Dujail,33.835629,44.247406,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2015,Iraq,Rubaydah,35.188333,44.143611,Hostage Taking (Kidnapping)
2015,Iraq,Uwaynat,34.473236,43.73362,Bombing/Explosion
2015,Iraq,Dhuluiya,34.057114,44.218292,Bombing/Explosion
2015,Iraq,Muqdadiyah,33.953167,44.921906,Assassination
2015,Iraq,Saslaj,36.626999,42.826911,Unknown
2015,Iraq,Mansouriyah,34.078571,44.959305,Unknown
2015,Iraq,Sinjar,36.319386,41.861473,Unknown
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Zalaya,33.949776,44.152668,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Saba al-Bor,33.460819,44.157433,Bombing/Explosion
2015,Iraq,Iskandariyah,32.887157,44.341637,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Hawijah,35.326122,43.780811,Hostage Taking (Kidnapping)
2015,Iraq,Riyadh,35.272076,43.915043,Hostage Taking (Kidnapping)
2015,Iraq,Abbasi,35.277728,43.59431,Hostage Taking (Kidnapping)
2015,Iraq,Zab,35.271023,43.458084,Hostage Taking (Kidnapping)
2015,Iraq,Rashad,35.135849,44.087712,Hostage Taking (Kidnapping)
2015,Iraq,Baghdad,33.303566,44.371773,Assassination
2015,Iraq,Radwaniyah,33.192356,44.001503,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Yusufiyah,33.07835,44.254719,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mushahadah,33.589786,44.266976,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Latifiyah,32.982933,44.361595,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Khanasah,33.043201,44.641945,Assassination
2015,Iraq,Tuz Khormato,34.881348,44.62513,Bombing/Explosion
2015,Iraq,Albu Ajil,34.582001,43.724945,Hostage Taking (Kidnapping)
2015,Iraq,Tarmiyah,33.669689,44.381317,Hostage Taking (Kidnapping)
2015,Iraq,Tuz Khormato district,34.880926,44.620868,Unknown
2015,Iraq,Tuz Khormato,34.881348,44.62513,Hostage Taking (Kidnapping)
2015,Iraq,Hamamiyah,33.509014,44.202484,Bombing/Explosion
2015,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Unknown
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Unknown
2015,Iraq,Huran,33.46446,40.935025,Bombing/Explosion
2015,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Assassination
2015,Iraq,Taji,33.540672,44.251266,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Samarra district,34.192537,43.886423,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Unknown,36.222563,42.236953,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Kirkuk district,35.470616,44.395746,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mansouriyah,34.078571,44.959305,Assassination
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Nuran,36.538582,43.237918,Unknown
2015,Iraq,Makhmur district,35.775655,43.579751,Bombing/Explosion
2015,Iraq,Kuwayr,36.043266,43.49884,Bombing/Explosion
2015,Iraq,Ramadi,33.420948,43.295662,Assassination
2015,Iraq,Albu Ajil,34.582001,43.724945,Hostage Taking (Kidnapping)
2015,Iraq,Tikrit,34.621521,43.668377,Hostage Taking (Kidnapping)
2015,Iraq,Tikrit,34.621521,43.668377,Hostage Taking (Kidnapping)
2015,Iraq,Tikrit,34.621521,43.668377,Hostage Taking (Kidnapping)
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Nahrawan,33.375759,44.702866,Bombing/Explosion
2015,Iraq,Husseiniyah,33.548306,44.415733,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
2015,Iraq,Abu Ghraib district,33.291944,44.065556,Bombing/Explosion
2015,Iraq,Sinsil,34.021822,44.933508,Bombing/Explosion
2015,Iraq,Barwanat al-Kabira,33.997047,44.866611,Hostage Taking (Kidnapping)
2015,Iraq,Baghdad,33.303566,44.371773,Armed Assault
2015,Iraq,Rabiah,36.803982,42.093945,Hostage Taking (Kidnapping)
2015,Iraq,Rabiah,36.803982,42.093945,Hostage Taking (Kidnapping)
2015,Iraq,Khazuka,36.595833,41.866111,Hostage Taking (Kidnapping)
2015,Iraq,Sibaya,36.584045,41.951962,Hostage Taking (Kidnapping)
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Tuz Khormato district,34.880927,44.620853,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Baghdad,33.303566,44.371773,Bombing/Explosion
2015,Iraq,Sinjar district,36.32,41.86,Unknown
2015,Iraq,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping)
2015,Iraq,Mosul,36.354145,43.14357,Facility/Infrastructure Attack
2015,Iraq,Sharawin,34.054201,44.893227,Bombing/Explosion
2015,Iraq,Safra,34.32716,44.726597,Bombing/Explosion
2015,Iraq,Adhaim,34.275066,44.537865,Bombing/Explosion
2015,Iraq,Mahmudiyah,33.057991,44.354839,Bombing/Explosion
